Region,Country,Item_Type,Sales_Channel,Order_Priority,Order_Date,Order_ID,Ship_Date,Units_Sold,Unit_Price,Unit_Cost,Total_Revenue,Total_Cost,Total_Profit
Asia,India,Cereal,Offline,H,7/4/2015,452567470,7/28/2015,3626,205.7,117.11,745868.2,424640.88,321227.34
Asia,India,Cereal,Offline,M,6/8/2010,887171161,7/9/2010,2516,205.7,117.11,517541.2,294648.75,222892.44
Asia,India,Clothes,Online,C,8/1/2011,276887929,9/11/2011,6146,109.28,35.84,671634.9,220272.64,451362.25
Asia,India,Personal Care,Offline,H,11/23/2010,771357238,1/4/2011,603,81.73,56.67,49283.19,34172.01,15111.18
Asia,India,Personal Care,Online,C,11/12/2015,169911134,12/4/2015,9335,81.73,56.67,762949.56,529014.44,233935.1
Asia,India,Baby Food,Offline,H,3/16/2011,746061217,4/17/2011,4948,255.28,159.42,1263125.5,788810.2,474315.28
Asia,India,Baby Food,Offline,M,1/13/2011,760971724,2/20/2011,7299,255.28,159.42,1863288.8,1163606.6,699682.1
Asia,India,Snacks,Offline,L,8/14/2012,221391522,10/1/2012,3526,152.58,97.44,537997.06,343573.44,194423.64
Asia,India,Cereal,Online,C,2/26/2016,969007718,4/5/2016,9772,205.7,117.11,2010100.4,1144398.9,865701.5
Asia,India,Fruits,Online,L,10/11/2010,485220038,11/25/2010,6247,9.33,6.92,58284.51,43229.24,15055.27
Asia,India,Snacks,Online,M,2/4/2015,223646295,2/4/2015,763,152.58,97.44,116418.54,74346.72,42071.82
Asia,India,Personal Care,Offline,H,6/30/2016,304932248,8/9/2016,5083,81.73,56.67,415433.6,288053.62,127379.98
Asia,India,Office Supplies,Offline,M,11/7/2016,153338086,11/26/2016,5002,651.21,524.96,3257352.5,2625850.0,631502.5
Asia,India,Cereal,Online,H,8/5/2011,174124562,8/30/2011,6182,205.7,117.11,1271637.4,723974.0,547663.4
Asia,India,Office Supplies,Online,C,1/23/2015,116118896,2/5/2015,1016,651.21,524.96,661629.4,533359.4,128270.0
Asia,India,Vegetables,Online,H,12/6/2011,362740504,12/23/2011,1831,154.06,90.93,282083.88,166492.83,115591.03
Asia,India,Office Supplies,Online,C,11/15/2010,648441255,11/24/2010,7032,651.21,524.96,4579308.5,3691518.8,887790.0
Asia,India,Personal Care,Online,H,3/9/2017,119895875,3/19/2017,8709,81.73,56.67,711786.56,493539.03,218247.55
Asia,India,Vegetables,Offline,L,5/13/2012,386134946,5/21/2012,4766,154.06,90.93,734249.94,433372.38,300877.6
Asia,India,Cereal,Online,C,4/3/2016,235850131,4/5/2016,2150,205.7,117.11,442255.0,251786.5,190468.5
Asia,India,Baby Food,Offline,L,7/15/2013,295575416,8/28/2013,6189,255.28,159.42,1579927.9,986650.4,593277.56
Asia,India,Meat,Offline,H,5/14/2015,637702548,6/4/2015,9210,421.89,364.69,3885607.0,3358795.0,526812.0
Asia,India,Meat,Offline,H,3/8/2013,800289905,4/24/2013,2422,421.89,364.69,1021817.56,883279.2,138538.4
Asia,India,Clothes,Online,M,8/24/2011,773076856,9/15/2011,9476,109.28,35.84,1035537.25,339619.84,695917.44
Asia,India,Fruits,Offline,C,11/15/2011,175984513,11/22/2011,6583,9.33,6.92,61419.39,45554.36,15865.03
Asia,India,Vegetables,Online,H,9/28/2015,474340999,10/1/2015,6897,154.06,90.93,1062551.9,627144.2,435407.62
Asia,India,Personal Care,Online,L,10/14/2010,160398519,11/10/2010,4341,81.73,56.67,354789.94,246004.47,108785.46
Asia,India,Household,Online,C,7/18/2010,947629010,8/16/2010,3337,668.27,502.54,2230017.0,1676976.0,553041.0
Asia,India,Clothes,Offline,L,12/21/2013,100532901,1/23/2014,8774,109.28,35.84,958822.75,314460.16,644362.56
Asia,India,Fruits,Online,C,1/13/2017,979351603,1/21/2017,758,9.33,6.92,7072.14,5245.36,1826.78
Asia,India,Meat,Online,H,3/15/2013,788522517,5/4/2013,190,421.89,364.69,80159.1,69291.1,10868.0
Asia,India,Beverages,Offline,C,6/12/2011,858830726,7/12/2011,5952,47.45,31.79,282422.4,189214.08,93208.32
Asia,India,Meat,Offline,L,9/4/2015,481344354,10/4/2015,9346,421.89,364.69,3942984.0,3408392.8,534591.2
Asia,India,Snacks,Online,H,5/20/2017,165204179,6/23/2017,6443,152.58,97.44,983072.94,627805.94,355267.03
Asia,India,Baby Food,Online,C,8/3/2016,686590421,8/10/2016,6218,255.28,159.42,1587331.0,991273.56,596057.5
Asia,India,Fruits,Offline,L,4/18/2017,992978942,5/26/2017,3390,9.33,6.92,31628.7,23458.8,8169.9
Asia,India,Cosmetics,Offline,C,5/25/2012,822105062,6/5/2012,8012,437.2,263.33,3502846.5,2109800.0,1393046.5
Asia,India,Fruits,Online,C,11/27/2010,799656045,12/4/2010,4849,9.33,6.92,45241.17,33555.08,11686.09
Asia,India,Meat,Offline,C,10/22/2016,458006989,11/11/2016,3301,421.89,364.69,1392658.9,1203841.8,188817.2
Asia,India,Beverages,Offline,H,11/2/2011,596327006,12/17/2011,5268,47.45,31.79,249966.6,167469.72,82496.88
Asia,India,Snacks,Offline,C,12/28/2011,680558669,1/4/2012,1289,152.58,97.44,196675.62,125600.16,71075.46
Asia,India,Cereal,Offline,M,10/25/2013,297435367,11/21/2013,6590,205.7,117.11,1355563.0,771754.9,583808.1
Asia,India,Snacks,Offline,C,3/21/2017,686928164,5/5/2017,6164,152.58,97.44,940503.1,600620.2,339882.97
Asia,India,Cereal,Online,H,1/18/2011,439771401,2/5/2011,6985,205.7,117.11,1436814.5,818013.4,618801.1
Asia,India,Meat,Online,M,7/31/2014,790579879,8/17/2014,9009,421.89,364.69,3800807.0,3285492.2,515314.8
Asia,India,Cosmetics,Online,C,5/19/2016,240853202,7/1/2016,2670,437.2,263.33,1167324.0,703091.1,464232.9
Asia,India,Snacks,Offline,H,11/13/2014,864426028,12/8/2014,1726,152.58,97.44,263353.1,168181.44,95171.64
Asia,India,Clothes,Offline,H,12/25/2013,544649207,1/28/2014,2659,109.28,35.84,290575.53,95298.56,195276.95
Asia,India,Clothes,Offline,M,6/28/2011,554161822,7/27/2011,7653,109.28,35.84,836319.8,274283.53,562036.3
Asia,India,Beverages,Offline,C,11/26/2015,871626794,1/1/2016,2593,47.45,31.79,123037.85,82431.47,40606.38
Asia,India,Vegetables,Online,L,9/30/2011,611476552,10/20/2011,8355,154.06,90.93,1287171.2,759720.1,527451.1
Asia,India,Beverages,Online,L,5/24/2013,214964950,6/22/2013,1760,47.45,31.79,83512.0,55950.4,27561.6
Asia,India,Cereal,Online,L,6/20/2017,474876153,7/15/2017,5261,205.7,117.11,1082187.8,616115.7,466072.0
Asia,India,Personal Care,Offline,L,12/9/2014,464236152,12/13/2014,6648,81.73,56.67,543341.06,376742.16,166598.88
Asia,India,Office Supplies,Online,H,1/2/2016,710026490,2/5/2016,1472,651.21,524.96,958581.1,772741.1,185840.0
Asia,India,Office Supplies,Online,C,9/12/2010,441293609,9/26/2010,7440,651.21,524.96,4845002.5,3905702.5,939300.0
Asia,India,Fruits,Offline,C,10/8/2016,656291329,10/14/2016,43,9.33,6.92,401.19,297.56,103.63
Asia,India,Baby Food,Offline,L,7/29/2014,612209117,8/25/2014,5137,255.28,159.42,1311373.4,818940.56,492432.8
Asia,India,Personal Care,Offline,C,6/4/2012,485516154,7/21/2012,3874,81.73,56.67,316622.03,219539.58,97082.44
Asia,India,Beverages,Online,L,1/2/2012,359358346,2/10/2012,975,47.45,31.79,46263.75,30995.25,15268.5
Asia,India,Baby Food,Offline,M,8/13/2012,811958587,9/8/2012,5444,255.28,159.42,1389744.4,867882.5,521861.84
Asia,India,Beverages,Online,H,5/1/2017,925756776,6/3/2017,857,47.45,31.79,40664.65,27244.03,13420.62
Asia,India,Household,Offline,M,5/12/2011,549158751,6/20/2011,7133,668.27,502.54,4766770.0,3584617.8,1182152.1
Asia,India,Cereal,Online,C,9/22/2010,742580354,10/29/2010,4883,205.7,117.11,1004433.1,571848.1,432584.97
Asia,India,Snacks,Online,H,11/2/2012,936495482,11/23/2012,8679,152.58,97.44,1324241.9,845681.75,478560.06
Asia,India,Beverages,Online,H,8/4/2012,601667821,8/27/2012,5733,47.45,31.79,272030.84,182252.06,89778.78
Asia,India,Office Supplies,Offline,C,8/30/2010,377453601,10/6/2010,5763,651.21,524.96,3752923.2,3025344.5,727578.75
Asia,India,Beverages,Offline,C,6/18/2011,847063338,7/21/2011,3720,47.45,31.79,176514.0,118258.8,58255.2
Asia,India,Clothes,Offline,M,1/6/2017,947431600,2/20/2017,4919,109.28,35.84,537548.3,176296.95,361251.38
Asia,India,Baby Food,Offline,H,11/3/2016,256101453,12/9/2016,4966,255.28,159.42,1267720.5,791679.75,476040.75
Asia,India,Cosmetics,Online,M,7/4/2015,365192687,7/7/2015,7486,437.2,263.33,3272879.2,1971288.4,1301590.9
Asia,India,Beverages,Offline,L,1/9/2017,994740188,1/12/2017,4582,47.45,31.79,217415.9,145661.78,71754.12
Asia,India,Fruits,Online,C,2/6/2015,489391839,2/17/2015,775,9.33,6.92,7230.75,5363.0,1867.75
Asia,India,Cosmetics,Online,L,3/29/2017,128281104,4/27/2017,84,437.2,263.33,36724.8,22119.72,14605.08
Asia,India,Cereal,Offline,H,7/5/2012,335683238,8/16/2012,4985,205.7,117.11,1025414.5,583793.4,441621.16
Asia,India,Baby Food,Offline,C,12/30/2013,136074101,2/13/2014,6205,255.28,159.42,1584012.4,989201.1,594811.3
Asia,India,Cereal,Offline,H,8/25/2016,873346412,9/10/2016,1466,205.7,117.11,301556.2,171683.27,129872.94
Asia,India,Baby Food,Online,L,9/20/2010,607896983,9/27/2010,9081,255.28,159.42,2318197.8,1447693.0,870504.7
Asia,India,Cereal,Offline,L,8/8/2012,958409345,8/11/2012,3478,205.7,117.11,715424.6,407308.6,308116.03
Asia,India,Beverages,Offline,C,5/22/2015,891680705,6/26/2015,6991,47.45,31.79,331722.94,222243.89,109479.06
Asia,India,Clothes,Online,C,11/1/2013,154605805,12/19/2013,148,109.28,35.84,16173.44,5304.32,10869.12
Asia,India,Fruits,Online,H,1/25/2011,340629231,1/25/2011,8614,9.33,6.92,80368.62,59608.88,20759.74
Asia,India,Personal Care,Online,M,8/14/2010,682122504,9/22/2010,4062,81.73,56.67,331987.25,230193.55,101793.72
Asia,India,Snacks,Offline,H,4/18/2017,949291551,5/15/2017,5320,152.58,97.44,811725.6,518380.8,293344.8
Asia,India,Meat,Offline,H,2/13/2015,302874886,3/7/2015,6264,421.89,364.69,2642719.0,2284418.2,358300.8
Asia,India,Cosmetics,Offline,C,10/6/2010,719045579,11/18/2010,420,437.2,263.33,183624.0,110598.6,73025.4
Asia,India,Clothes,Online,M,2/25/2011,190796315,4/12/2011,9724,109.28,35.84,1062638.8,348508.16,714130.56
Asia,India,Cereal,Offline,C,5/1/2013,159271132,5/2/2013,722,205.7,117.11,148515.4,84553.42,63961.98
Asia,India,Beverages,Online,C,6/1/2017,819611251,7/10/2017,38,47.45,31.79,1803.1,1208.02,595.08
Asia,India,Personal Care,Offline,C,3/10/2010,596030890,4/22/2010,7640,81.73,56.67,624417.2,432958.8,191458.4
Asia,India,Clothes,Online,L,7/31/2015,361810529,8/25/2015,6631,109.28,35.84,724635.7,237655.05,486980.62
Asia,India,Cereal,Online,C,6/24/2010,495127475,7/2/2010,8077,205.7,117.11,1661438.9,945897.5,715541.44
Asia,India,Cereal,Offline,M,3/17/2010,627950894,3/22/2010,3479,205.7,117.11,715630.3,407425.7,308204.62
Asia,India,Meat,Offline,C,2/28/2017,896979892,3/28/2017,5138,421.89,364.69,2167670.8,1873777.2,293893.6
Asia,India,Baby Food,Offline,M,7/11/2011,443252265,7/25/2011,7050,255.28,159.42,1799724.0,1123911.0,675813.0
Asia,India,Household,Offline,M,5/26/2016,272773206,6/1/2016,8508,668.27,502.54,5685641.0,4275610.5,1410030.9
Asia,India,Vegetables,Online,L,10/11/2010,397845256,11/4/2010,107,154.06,90.93,16484.42,9729.51,6754.91
Asia,India,Cosmetics,Offline,L,5/18/2016,918795049,6/29/2016,727,437.2,263.33,317844.4,191440.9,126403.49
Asia,India,Office Supplies,Offline,L,10/29/2013,194672000,11/8/2013,6626,651.21,524.96,4314917.5,3478385.0,836532.5
Asia,India,Snacks,Online,C,8/10/2013,708010756,8/12/2013,4971,152.58,97.44,758475.2,484374.25,274100.94
Asia,India,Snacks,Offline,C,1/12/2014,287288892,2/23/2014,4022,152.58,97.44,613676.75,391903.7,221773.08
Asia,India,Vegetables,Offline,H,4/1/2017,485022628,4/11/2017,7829,154.06,90.93,1206135.8,711891.0,494244.78
Asia,India,Fruits,Online,M,6/11/2011,989892899,6/22/2011,161,9.33,6.92,1502.13,1114.12,388.01
Asia,India,Personal Care,Online,M,2/12/2016,948855102,3/6/2016,6165,81.73,56.67,503865.44,349370.56,154494.9
Asia,India,Office Supplies,Online,H,12/15/2012,541069638,1/5/2013,3385,651.21,524.96,2204345.8,1776989.6,427356.25
Asia,India,Fruits,Offline,C,9/12/2012,221630561,9/30/2012,4263,9.33,6.92,39773.79,29499.96,10273.83
Asia,India,Cosmetics,Offline,L,12/16/2016,716988217,1/10/2017,1601,437.2,263.33,699957.2,421591.34,278365.88
Asia,India,Vegetables,Offline,H,10/23/2012,460459172,10/29/2012,8956,154.06,90.93,1379761.4,814369.06,565392.25
Asia,India,Cereal,Offline,C,3/20/2015,597158277,4/7/2015,1259,205.7,117.11,258976.3,147441.48,111534.81
Asia,India,Office Supplies,Offline,M,9/12/2013,780235993,10/30/2013,8024,651.21,524.96,5225309.0,4212279.0,1013030.0
Asia,India,Snacks,Offline,C,8/7/2010,824952065,8/24/2010,503,152.58,97.44,76747.74,49012.32,27735.42
Asia,India,Cosmetics,Online,H,2/23/2014,351367938,4/3/2014,6436,437.2,263.33,2813819.2,1694791.9,1119027.4
Asia,India,Cosmetics,Offline,L,5/13/2013,813678205,5/19/2013,4317,437.2,263.33,1887392.4,1136795.6,750596.8
Asia,India,Clothes,Online,L,1/8/2012,522340524,2/10/2012,1023,109.28,35.84,111793.44,36664.32,75129.12
Asia,India,Vegetables,Offline,C,2/14/2013,613533914,3/23/2013,7174,154.06,90.93,1105226.5,652331.8,452894.62
Asia,India,Clothes,Online,M,2/21/2013,732828700,3/14/2013,9152,109.28,35.84,1000130.56,328007.7,672122.9
Asia,India,Snacks,Offline,C,1/9/2013,997192370,2/18/2013,237,152.58,97.44,36161.46,23093.28,13068.18
Asia,India,Office Supplies,Online,M,7/8/2012,295617043,8/6/2012,8507,651.21,524.96,5539843.5,4465834.5,1074008.8
Asia,India,Clothes,Online,H,5/18/2015,622313964,6/12/2015,5386,109.28,35.84,588582.06,193034.23,395547.84
Asia,India,Personal Care,Online,M,6/10/2014,559897458,7/7/2014,4955,81.73,56.67,404972.16,280799.84,124172.3
Asia,India,Cosmetics,Offline,L,3/28/2012,381131875,4/14/2012,4246,437.2,263.33,1856351.2,1118099.1,738252.0
Asia,India,Cosmetics,Offline,C,10/11/2014,879575574,10/11/2014,4813,437.2,263.33,2104243.5,1267407.2,836836.3
Asia,India,Cosmetics,Online,H,12/12/2016,272871911,1/4/2017,7717,437.2,263.33,3373872.5,2032117.6,1341754.8
Asia,India,Baby Food,Offline,L,11/15/2014,911734616,12/19/2014,1389,255.28,159.42,354583.9,221434.38,133149.55
Asia,India,Household,Online,H,1/17/2013,482232701,2/22/2013,2227,668.27,502.54,1488237.2,1119156.6,369080.72
Asia,India,Vegetables,Offline,H,11/24/2015,693256032,1/9/2016,8720,154.06,90.93,1343403.2,792909.6,550493.6
Asia,India,Meat,Online,M,9/5/2013,704628598,9/29/2013,4115,421.89,364.69,1736077.4,1500699.4,235378.0
Asia,India,Baby Food,Offline,M,9/20/2011,638632524,10/2/2011,4410,255.28,159.42,1125784.8,703042.2,422742.6
Asia,India,Baby Food,Offline,M,5/29/2013,793764626,6/8/2013,1447,255.28,159.42,369390.16,230680.73,138709.42
Asia,India,Snacks,Online,M,7/17/2012,859028136,8/1/2012,4370,152.58,97.44,666774.6,425812.8,240961.8
Asia,India,Household,Online,C,9/2/2016,139949786,9/11/2016,3107,668.27,502.54,2076314.9,1561391.8,514923.12
Asia,India,Fruits,Online,C,3/10/2012,551117408,4/18/2012,6743,9.33,6.92,62912.19,46661.56,16250.63
Asia,India,Cosmetics,Offline,C,2/21/2014,129309785,3/31/2014,4494,437.2,263.33,1964776.8,1183405.0,781371.75
Asia,India,Baby Food,Offline,M,8/30/2010,333766210,9/26/2010,7693,255.28,159.42,1963869.0,1226418.0,737451.0
Asia,India,Office Supplies,Online,C,12/18/2011,117147576,1/9/2012,5426,651.21,524.96,3533465.5,2848433.0,685032.5
Asia,India,Vegetables,Offline,H,6/6/2014,575286042,6/28/2014,8779,154.06,90.93,1352492.8,798274.5,554218.25
Asia,India,Vegetables,Online,H,9/8/2015,422268378,10/2/2015,7452,154.06,90.93,1148055.1,677610.4,470444.75
Asia,India,Vegetables,Online,H,1/8/2013,731446826,2/6/2013,225,154.06,90.93,34663.5,20459.25,14204.25
Asia,India,Cereal,Online,L,10/18/2015,307976663,11/17/2015,5993,205.7,117.11,1232760.1,701840.25,530919.9
Asia,India,Office Supplies,Offline,C,3/17/2011,111806762,4/30/2011,4960,651.21,524.96,3230001.5,2603801.5,626200.0
Asia,India,Fruits,Offline,M,6/14/2014,872951591,7/31/2014,4629,9.33,6.92,43188.57,32032.68,11155.89
Asia,India,Cosmetics,Online,M,7/5/2011,280270087,7/24/2011,7002,437.2,263.33,3061274.5,1843836.6,1217437.8
Asia,India,Household,Offline,H,8/17/2013,193051087,10/4/2013,6962,668.27,502.54,4652495.5,3498683.5,1153812.2
Asia,India,Fruits,Online,H,5/10/2013,282187116,6/13/2013,4293,9.33,6.92,40053.69,29707.56,10346.13
Asia,India,Personal Care,Online,C,3/13/2013,479089581,4/10/2013,2108,81.73,56.67,172286.84,119460.36,52826.48
Asia,India,Household,Offline,L,7/11/2015,397112691,7/28/2015,3325,668.27,502.54,2221997.8,1670945.5,551052.25
Asia,India,Cereal,Online,H,9/7/2016,937186419,10/20/2016,3143,205.7,117.11,646515.1,368076.72,278438.38
Asia,India,Cosmetics,Online,M,11/18/2015,114456355,12/3/2015,9034,437.2,263.33,3949664.8,2378923.2,1570741.6
Asia,India,Cosmetics,Online,C,12/21/2010,990033233,1/4/2011,1689,437.2,263.33,738430.8,444764.38,293666.44
Asia,India,Office Supplies,Online,H,2/3/2013,771752059,2/14/2013,7439,651.21,524.96,4844351.0,3905177.5,939173.75
Asia,India,Office Supplies,Offline,M,2/7/2014,283906733,2/21/2014,3166,651.21,524.96,2061730.9,1662023.4,399707.5
Asia,India,Vegetables,Online,M,2/16/2011,527385222,2/25/2011,3862,154.06,90.93,594979.75,351171.66,243808.06
Asia,India,Snacks,Online,H,7/20/2010,994937598,8/27/2010,3000,152.58,97.44,457740.0,292320.0,165420.0
Asia,India,Beverages,Online,M,1/14/2016,508120954,3/4/2016,3137,47.45,31.79,148850.66,99725.23,49125.42
Asia,India,Office Supplies,Online,H,1/15/2017,126660192,2/1/2017,420,651.21,524.96,273508.2,220483.2,53025.0
Asia,India,Baby Food,Offline,H,6/27/2016,804503333,8/15/2016,9269,255.28,159.42,2366190.2,1477664.0,888526.3
Asia,India,Clothes,Online,C,10/18/2016,232327640,11/8/2016,9766,109.28,35.84,1067228.5,350013.44,717215.06
Asia,India,Snacks,Offline,C,11/19/2015,883394181,12/23/2015,4824,152.58,97.44,736045.94,470050.56,265995.38
Asia,India,Personal Care,Online,L,9/25/2015,755475127,10/5/2015,733,81.73,56.67,59908.09,41539.11,18368.98
Asia,India,Office Supplies,Offline,M,3/1/2011,503850448,3/16/2011,9399,651.21,524.96,6120723.0,4934099.0,1186623.8
Asia,India,Beverages,Online,C,1/19/2014,275521504,3/5/2014,1791,47.45,31.79,84982.95,56935.89,28047.06
Asia,India,Clothes,Offline,L,7/9/2014,734886062,8/17/2014,7971,109.28,35.84,871070.9,285680.62,585390.25
Asia,India,Cosmetics,Online,H,1/13/2016,111313235,1/19/2016,8915,437.2,263.33,3897638.0,2347587.0,1550051.0
Asia,India,Beverages,Online,C,9/9/2010,853489911,9/10/2010,5486,47.45,31.79,260310.7,174399.94,85910.76
Asia,India,Vegetables,Online,C,8/3/2015,762239444,8/19/2015,2445,154.06,90.93,376676.7,222323.84,154352.84
Asia,India,Cosmetics,Offline,C,1/12/2013,672370851,2/4/2013,8331,437.2,263.33,3642313.2,2193802.2,1448511.0
Asia,India,Clothes,Online,M,1/3/2010,670017373,1/6/2010,1885,109.28,35.84,205992.8,67558.4,138434.4
Asia,India,Cereal,Online,C,2/25/2017,321801412,4/11/2017,7044,205.7,117.11,1448950.8,824922.8,624027.94
Asia,India,Clothes,Offline,L,1/27/2017,321562373,2/21/2017,6307,109.28,35.84,689228.94,226042.88,463186.1
Asia,India,Baby Food,Online,C,3/10/2017,473016202,4/22/2017,4860,255.28,159.42,1240660.8,774781.2,465879.6
Asia,India,Clothes,Offline,C,2/15/2011,658447396,3/28/2011,8072,109.28,35.84,882108.2,289300.47,592807.7
Asia,India,Household,Online,L,2/1/2012,712717711,3/13/2012,7864,668.27,502.54,5255275.5,3951974.5,1303300.8
Asia,India,Beverages,Offline,L,12/2/2012,520917022,12/7/2012,9778,47.45,31.79,463966.1,310842.62,153123.48
Asia,India,Snacks,Online,M,1/7/2012,212907588,1/18/2012,2941,152.58,97.44,448737.78,286571.03,162166.73
Asia,India,Personal Care,Online,L,2/24/2010,310132730,3/11/2010,4021,81.73,56.67,328636.34,227870.06,100766.26
Asia,India,Clothes,Offline,M,4/22/2015,494633948,5/14/2015,2032,109.28,35.84,222056.95,72826.88,149230.08
Asia,India,Fruits,Online,L,8/2/2010,202464997,8/27/2010,2747,9.33,6.92,25629.51,19009.24,6620.27
Asia,India,Vegetables,Offline,M,11/14/2013,174758422,11/28/2013,3755,154.06,90.93,578495.3,341442.16,237053.16
Asia,India,Baby Food,Offline,H,7/13/2014,104252803,8/31/2014,9576,255.28,159.42,2444561.2,1526605.9,917955.4
Asia,India,Personal Care,Offline,C,12/7/2012,156029307,1/2/2013,1394,81.73,56.67,113931.62,78997.98,34933.64
Asia,India,Clothes,Offline,L,12/26/2016,205649745,1/14/2017,5184,109.28,35.84,566507.5,185794.56,380712.97
Asia,India,Snacks,Offline,L,10/24/2016,811127316,10/26/2016,9453,152.58,97.44,1442338.8,921100.3,521238.4
Asia,India,Clothes,Online,H,4/10/2012,401284492,5/14/2012,7853,109.28,35.84,858175.8,281451.53,576724.3
Asia,India,Snacks,Online,M,1/29/2010,710322606,3/6/2010,9099,152.58,97.44,1388325.4,886606.56,501718.88
Asia,India,Vegetables,Offline,M,2/8/2010,286358916,2/8/2010,8822,154.06,90.93,1359117.4,802184.44,556932.9
Asia,India,Cosmetics,Online,L,11/26/2011,917766368,12/30/2011,6318,437.2,263.33,2762229.5,1663719.0,1098510.6
Asia,India,Cosmetics,Online,H,2/27/2012,796710336,4/1/2012,3148,437.2,263.33,1376305.6,828962.8,547342.75
Asia,India,Vegetables,Online,L,4/21/2015,228888404,5/2/2015,2020,154.06,90.93,311201.2,183678.6,127522.6
Asia,India,Office Supplies,Offline,M,2/25/2017,452863585,3/23/2017,1253,651.21,524.96,815966.1,657774.9,158191.25
Asia,India,Cereal,Offline,L,1/22/2016,631036937,2/23/2016,6707,205.7,117.11,1379629.9,785456.75,594173.1
Asia,India,Baby Food,Offline,H,9/25/2015,799162518,10/15/2015,8803,255.28,159.42,2247229.8,1403374.2,843855.56
Asia,India,Office Supplies,Offline,L,3/3/2015,220264136,3/25/2015,9908,651.21,524.96,6452188.5,5201303.5,1250885.0
Asia,India,Office Supplies,Offline,C,12/12/2015,435895717,12/15/2015,84,651.21,524.96,54701.64,44096.64,10605.0
Asia,India,Cosmetics,Offline,M,3/7/2017,754150331,4/26/2017,8697,437.2,263.33,3802328.5,2290181.0,1512147.4
Asia,India,Office Supplies,Offline,M,6/4/2010,574117028,6/14/2010,2842,651.21,524.96,1850738.9,1491936.4,358802.5
Asia,India,Snacks,Offline,C,2/29/2012,887706315,3/2/2012,880,152.58,97.44,134270.4,85747.2,48523.2
Asia,India,Beverages,Online,M,8/10/2015,706784665,8/18/2015,2144,47.45,31.79,101732.8,68157.76,33575.04
Asia,India,Baby Food,Online,L,2/11/2017,123278033,3/22/2017,9564,255.28,159.42,2441498.0,1524692.9,916805.06
Asia,India,Cosmetics,Offline,C,4/23/2015,847754275,4/27/2015,8184,437.2,263.33,3578044.8,2155092.8,1422952.1
Asia,India,Household,Online,C,6/4/2012,398141372,6/30/2012,7734,668.27,502.54,5168400.0,3886644.2,1281755.9
Asia,India,Clothes,Offline,C,2/11/2013,213104999,3/30/2013,1360,109.28,35.84,148620.8,48742.4,99878.4
Asia,India,Clothes,Offline,H,7/6/2015,543563449,8/19/2015,1359,109.28,35.84,148511.52,48706.56,99804.96
Asia,India,Cosmetics,Online,M,9/18/2014,383386647,10/7/2014,1483,437.2,263.33,648367.6,390518.38,257849.2
Asia,India,Vegetables,Offline,C,8/20/2013,284047067,9/6/2013,4694,154.06,90.93,723157.6,426825.4,296332.22
Asia,India,Baby Food,Offline,M,6/8/2010,974545943,6/9/2010,8656,255.28,159.42,2209703.8,1379939.5,829764.2
Asia,India,Beverages,Online,L,3/29/2010,163921010,4/6/2010,6724,47.45,31.79,319053.8,213755.95,105297.84
Asia,India,Cosmetics,Online,M,12/17/2014,630839526,2/3/2015,8289,437.2,263.33,3623950.8,2182742.2,1441208.4
Asia,India,Cereal,Offline,L,3/31/2015,351565349,4/23/2015,4854,205.7,117.11,998467.8,568451.94,430015.88
Asia,India,Beverages,Offline,H,5/20/2012,330680167,5/20/2012,4465,47.45,31.79,211864.25,141942.34,69921.9
Asia,India,Cosmetics,Online,C,4/30/2016,188780581,5/13/2016,3224,437.2,263.33,1409532.8,848975.94,560556.9
Asia,India,Office Supplies,Online,M,1/5/2014,255368888,2/3/2014,8184,651.21,524.96,5329502.5,4296272.5,1033230.0
Asia,India,Vegetables,Online,L,2/18/2016,496592605,3/11/2016,1642,154.06,90.93,252966.52,149307.06,103659.46
Asia,India,Cereal,Offline,L,3/1/2012,428201425,3/7/2012,3172,205.7,117.11,652480.4,371472.9,281007.47
Asia,India,Cosmetics,Online,L,9/10/2012,986947190,10/19/2012,8461,437.2,263.33,3699149.2,2228035.2,1471114.1
Asia,India,Baby Food,Online,M,6/2/2010,898938548,6/30/2010,4748,255.28,159.42,1212069.5,756926.2,455143.28
Asia,India,Vegetables,Online,L,4/15/2010,715564715,6/1/2010,356,154.06,90.93,54845.36,32371.08,22474.28
Asia,India,Beverages,Online,L,6/3/2010,308371484,7/23/2010,2830,47.45,31.79,134283.5,89965.7,44317.8
Asia,India,Baby Food,Online,H,12/17/2015,158382785,2/1/2016,7840,255.28,159.42,2001395.2,1249852.8,751542.4
Asia,India,Beverages,Online,M,7/24/2016,254241502,7/26/2016,4565,47.45,31.79,216609.25,145121.34,71487.9
Asia,India,Fruits,Offline,C,9/25/2011,845302093,10/12/2011,2529,9.33,6.92,23595.57,17500.68,6094.89
Asia,India,Cereal,Online,C,5/12/2011,592846143,6/30/2011,5203,205.7,117.11,1070257.1,609323.3,460933.78
Asia,India,Vegetables,Offline,M,3/1/2016,338374459,4/19/2016,1377,154.06,90.93,212140.62,125210.61,86930.01
Asia,India,Snacks,Offline,L,4/21/2013,186427104,6/4/2013,6778,152.58,97.44,1034187.25,660448.3,373738.9
Asia,India,Cereal,Offline,C,6/8/2016,380300605,7/22/2016,8255,205.7,117.11,1698053.5,966743.06,731310.44
Asia,India,Personal Care,Offline,C,7/27/2013,906295096,9/3/2013,1714,81.73,56.67,140085.22,97132.38,42952.84
